name,h_index,h_index_rank,composite_score,composite_rank,citation_impact_weighted,breadth_weighted,productivity_weighted,leadership_weighted,quality_weighted,citation_impact_raw,venue_diversity_raw,papers_per_year,leadership_ratio,quality_score,institution
James F. Martin,3,852.0,0.32208869594003786,983.0,0.01831578947368421,0.17011906031250754,0.0036538461538461534,0.1,0.03,4.578947368421052,0.946394630357186,0.18269230769230768,1.3157894736842106,0.6,
Yu Deng,6,704.0,0.3606870662884022,932.0,0.050823529411764705,0.18664720896495712,0.04857142857142857,0.03529411764705883,0.03935078169319298,12.705882352941176,0.9636983369426122,2.4285714285714284,0.35294117647058826,0.7870156338638594,
Pedro Henrique Martins,9,599.0,0.513788653248319,581.0,0.17093333333333335,0.1854694066772935,0.04285714285714286,0.07333333333333333,0.04119543704721594,42.733333333333334,0.97411089529882,2.142857142857143,0.7333333333333333,0.8239087409443188,
Mark Johnson,25,266.0,0.5516297407496991,513.0,0.232271186440678,0.18474053209252092,0.031052631578947366,0.06440677966101695,0.039158610976535696,58.067796610169495,0.8585173262429767,1.5526315789473684,0.6440677966101694,0.7831722195307139,
M. Soltanolkotabi,39,138.0,0.6918626332739071,195.0,0.28965656565656567,0.19054777718028393,0.11000000000000001,0.05656565656565657,0.0450926338714008,72.41414141414141,0.8145587267444797,5.5,0.5656565656565656,0.9018526774280159,
Bhavitvya Malik,3,852.0,0.5680000000000001,473.0,0.29150000000000004,0.184,0.04000000000000001,0.0125,0.04000000000000001,72.875,1.0,2.0,0.125,0.8,
C. Manning,1,945.0,0.3472043010752688,956.0,0.035333333333333335,0.178,0.0038709677419354843,0.1,0.03,8.833333333333334,1.0,0.1935483870967742,1.1666666666666667,0.6,
Gabriel Altay,3,852.0,0.6327906096233515,349.0,0.4,0.16284210940655056,0.034999999999999996,0.0,0.03494850021680094,319.85714285714283,0.8962406251802889,1.75,0.0,0.6989700043360187,
E. Artemova,12,509.0,0.5196683957446054,569.0,0.049692307692307695,0.1978114642075544,0.17333333333333334,0.05961538461538462,0.03921590589602532,12.423076923076923,0.9160655097574538,8.666666666666666,0.5961538461538461,0.7843181179205063,
C. Dreisbach,13,473.0,0.4096970890916526,825.0,0.08808888888888891,0.21557645417101762,0.03214285714285715,0.04888888888888889,0.025,22.022222222222226,0.9661511666915292,1.6071428571428572,0.4888888888888889,0.5,
C. Lemey,9,599.0,0.43111684321725163,769.0,0.11866666666666668,0.17911684321725163,0.05333333333333334,0.05,0.03,29.666666666666668,0.9206676755271522,2.6666666666666665,0.5,0.6,
P. Crutchley,13,473.0,0.5177130990660699,575.0,0.2876190476190476,0.19061129282633268,0.014482758620689658,0.0,0.025,71.9047619047619,0.969207387579044,0.7241379310344828,0.0,0.5,
Shangbin Feng,16,418.0,0.5654075978101117,478.0,0.13119999999999998,0.17635045495296886,0.17500000000000002,0.04285714285714286,0.04000000000000001,32.8,0.9048597425883936,8.75,0.42857142857142855,0.8,
J. Pustejovsky,64,44.0,0.7195289192019899,136.0,0.19115957446808512,0.22937600393258173,0.16347826086956524,0.09760638297872341,0.0379086969530345,47.78989361702128,0.8821485939004671,8.173913043478262,0.976063829787234,0.7581739390606899,
Brian N. Larson,5,764.0,0.382776231309238,880.0,0.048857142857142856,0.18250000000000002,0.01647058823529412,0.1,0.03494850021680094,12.214285714285714,1.0000000000000002,0.8235294117647058,1.2857142857142858,0.6989700043360187,Texas A&M University School of Law
Ivano Lauriola,9,599.0,0.4527499316189795,710.0,0.06844444444444445,0.18927032728058119,0.09000000000000001,0.061111111111111116,0.043924048782842645,17.11111111111111,0.918687584460464,4.5,0.6111111111111112,0.8784809756568528,
Barbara J. Grosz,5,764.0,0.7115977185236079,156.0,0.4,0.181,0.005000000000000001,0.08000000000000002,0.04559771852360797,524.8,1.0,0.25,0.8,0.9119543704721593,
Zaid Zada,8,635.0,0.3434252426422604,960.0,0.09073684210526317,0.13682373888286187,0.0542857142857143,0.031578947368421054,0.03,22.68421052631579,0.7132785079020678,2.7142857142857144,0.3157894736842105,0.6,Princeton University
Hamdy Mubarak,34,164.0,0.5823207927509817,450.0,0.17743157894736844,0.21761868228062584,0.11176470588235295,0.04421052631578948,0.031295299324845,44.357894736842105,0.9263924701750048,5.588235294117647,0.4421052631578947,0.6259059864968999,
Emaad A. Manzoor,3,852.0,0.41310652099594247,815.0,0.13428571428571429,0.15587036612563726,0.023333333333333334,0.05714285714285714,0.042474250108400474,33.57142857142857,0.8649735207179272,1.1666666666666667,0.5714285714285714,0.8494850021680094,
D. Litman,55,68.0,0.6427133254652294,321.0,0.14812658227848102,0.22669727916881793,0.15047619047619049,0.07468354430379746,0.042729729237942625,37.03164556962025,0.8668415952503883,7.523809523809524,0.7468354430379747,0.8545945847588524,
Zaid Alyafeai,16,418.0,0.7346128639376939,115.0,0.4,0.1659953091816773,0.0888888888888889,0.034999999999999996,0.044728665867127676,136.0,0.8028303381810132,4.444444444444445,0.35,0.8945733173425534,King Fahd University of Petroleum & Minerals
Mo Yu,42,119.0,0.7118141722786985,155.0,0.4,0.18996465516204342,0.06551724137931035,0.02631578947368421,0.03001648626366046,106.9578947368421,0.8283694580688196,3.2758620689655173,0.2631578947368421,0.6003297252732092,IBM Research
Yannis Katsis,13,473.0,0.3825419028504458,882.0,0.06352000000000001,0.19231835527106897,0.05263157894736843,0.036,0.03807196863200844,15.88,0.8761048872632513,2.6315789473684212,0.36,0.7614393726401688,
Ute Schmid,25,266.0,0.5339489863891346,550.0,0.036432900432900435,0.21305008206712733,0.15931034482758621,0.0761904761904762,0.04896518287104437,9.108225108225108,0.7888576118121564,7.9655172413793105,0.7619047619047619,0.9793036574208874,University of Bamberg -- Cognitive System Group
Juan Xu,2,903.0,0.39500248042836994,851.0,0.06914285714285714,0.1855,0.023333333333333334,0.07142857142857144,0.04559771852360797,17.285714285714285,1.0,1.1666666666666667,0.7142857142857143,0.9119543704721593,
Shay B. Cohen,34,164.0,0.6169604134785002,390.0,0.16019277108433738,0.1910478923823645,0.15809523809523812,0.06807228915662651,0.03955222275993356,40.04819277108434,0.7917022421849401,7.904761904761905,0.6807228915662651,0.7910444551986712,
Lalita Lowphansirikul,5,764.0,0.38528512645807744,873.0,0.1105,0.17971315782606898,0.032,0.025,0.038071968632008436,27.625,0.9755037590061084,1.6,0.25,0.7614393726401687,
Yuki Sawa,2,903.0,0.5068333333333334,589.0,0.35200000000000004,0.0015,0.013333333333333334,0.1,0.04000000000000001,88.0,0.0,0.6666666666666666,1.0,0.8,
Lei He,53,77.0,0.5495188473732084,521.0,0.06021929824561404,0.24511042395010935,0.2,0.02280701754385965,0.021382107633625486,15.054824561403509,0.9720595654291964,101.33333333333333,0.22807017543859648,0.4276421526725097,UCLA
Zach Wood-Doughty,11,542.0,0.4325071958614116,764.0,0.0907142857142857,0.18479485051491587,0.04666666666666667,0.06785714285714287,0.042474250108400474,22.678571428571427,0.9188277172280908,2.3333333333333335,0.6785714285714286,0.8494850021680094,
Sonit Singh,9,599.0,0.39237693947872876,855.0,0.0446,0.1825670745606029,0.03333333333333334,0.085,0.046876531584792505,11.15,0.9575261403463023,1.6666666666666667,0.85,0.93753063169585,
Simon Brandeis,2,903.0,0.6813333333333335,224.0,0.4,0.178,0.03,0.03333333333333333,0.04000000000000001,187.66666666666663,1.0,1.5,0.3333333333333333,0.8,
Nikolaos Aletras,28,232.0,0.6110517297997206,401.0,0.14759633027522936,0.2008711446804068,0.15571428571428572,0.06697247706422019,0.039897492065578605,36.89908256880734,0.8392636838880388,7.785714285714286,0.6697247706422018,0.797949841311572,University of Sheffield
A. Rajasekharan,6,704.0,0.3953295918103512,849.0,0.167,0.1803962584770178,0.009600000000000001,0.008333333333333333,0.03,41.75,0.970835762725816,0.48,0.08333333333333333,0.6,
Mengzhou Xia,19,364.0,0.6443799784049281,315.0,0.28986666666666666,0.17784664507159476,0.1,0.03666666666666667,0.04000000000000001,72.46666666666667,0.9219808289805416,5.0,0.36666666666666664,0.8,
G. Savova,58,58.0,0.6005107054976345,422.0,0.2095963302752294,0.22760132049702647,0.07927272727272727,0.0426605504587156,0.041379776993935795,52.39908256880734,0.8720075456972941,3.963636363636364,0.42660550458715596,0.8275955398787158,
Javier Alvarez-Valle,10,570.0,0.4189047236245409,797.0,0.09344000000000001,0.16299047351614046,0.1,0.020000000000000004,0.042474250108400474,23.36,0.8199455629493742,5.0,0.2,0.8494850021680094,
M. Ghassemi,21,321.0,0.8254967257018746,38.0,0.4,0.23187704623041613,0.11000000000000001,0.04242424242424243,0.04119543704721594,132.95454545454547,0.9564402641738065,5.5,0.42424242424242425,0.8239087409443188,
Pavel P. Kuksa,19,364.0,0.7803153300208792,66.0,0.4,0.20021804703320095,0.08631578947368422,0.06585365853658537,0.027927834977408583,133.59756097560975,0.8869602687611484,4.315789473684211,0.6585365853658537,0.5585566995481717,
G. Cecchi,39,138.0,0.5776271981512888,459.0,0.13537254901960785,0.23843834372828926,0.13161290322580646,0.03725490196078431,0.03494850021680094,33.84313725490196,0.9339333927330816,6.580645161290323,0.37254901960784315,0.6989700043360187,
Charin Polpanumas,6,704.0,0.33413031005969257,972.0,0.10400000000000001,0.16770755973449109,0.025,0.010000000000000002,0.027422750325201414,26.0,0.8983289127685204,1.25,0.1,0.5484550065040282,
Everton da S. Maldonado,4,809.0,0.7088075834417338,163.0,0.35200000000000004,0.181,0.03333333333333334,0.1,0.042474250108400474,88.0,1.0,1.6666666666666667,1.0,0.8494850021680094,
Jeremy Goldwasser,3,852.0,0.3428016824769433,961.0,0.06559999999999999,0.17720168247694326,0.04000000000000001,0.03,0.03,16.4,0.9697238998682473,2.0,0.3,0.6,
Samuel A. Nastase,10,570.0,0.3714566726168448,910.0,0.07405714285714286,0.14168524404541624,0.1,0.025714285714285714,0.03,18.514285714285716,0.6982013945452357,5.0,0.2571428571428571,0.6,
Natasha Seelam,6,704.0,0.6637123453464957,267.0,0.4,0.181,0.011666666666666667,0.02857142857142857,0.042474250108400474,328.42857142857144,1.0,0.5833333333333334,0.2857142857142857,0.8494850021680094,
Kalina Bontcheva,54,72.0,0.712017134158177,154.0,0.18546376811594203,0.23419999362157518,0.1903448275862069,0.060507246376811596,0.04150129845764123,46.36594202898551,0.909714249266144,9.517241379310345,0.605072463768116,0.8300259691528246,
Jackie Ayoub,10,570.0,0.4588919638115522,693.0,0.11725000000000002,0.18461013026141782,0.05333333333333334,0.06875,0.03494850021680094,29.3125,0.9606293157795304,2.6666666666666665,0.6875,0.6989700043360187,
Devamanyu Hazarika,27,244.0,0.7777648669964737,67.0,0.4,0.1990582572698361,0.10800000000000001,0.024074074074074074,0.046632535652563596,177.7037037037037,0.914618612970492,5.4,0.24074074074074073,0.9326507130512719,National University of Singapore
T. Buhrmann,5,764.0,0.5110077572019474,585.0,0.22266666666666668,0.181,0.018461538461538463,0.05833333333333334,0.03054621874040891,55.666666666666664,1.0,0.9230769230769231,0.5833333333333334,0.6109243748081782,
Yevgeni Berzak,15,437.0,0.3970247061054408,847.0,0.07225806451612904,0.17483087367414923,0.034444444444444444,0.07741935483870968,0.03807196863200844,18.06451612903226,0.904747849566567,1.7222222222222223,0.7741935483870968,0.7614393726401688,
Jieyu Zhao,13,473.0,0.7706530057473637,73.0,0.4,0.19243602048922062,0.09714285714285714,0.03235294117647059,0.04872118693881547,121.38235294117646,0.928205831366975,4.857142857142857,0.3235294117647059,0.9744237387763094,UCLA
H. Saadane,6,704.0,0.43538483311653237,758.0,0.09200000000000001,0.18999999999999995,0.03,0.08333333333333334,0.04005149978319906,23.0,0.9999999999999998,1.5,0.8333333333333334,0.8010299956639811,
Ryan Leary,10,570.0,0.6860877375762616,211.0,0.4,0.17846868995721396,0.03428571428571429,0.03333333333333333,0.04000000000000001,127.75,0.9683925140412226,1.7142857142857142,0.3333333333333333,0.8,
Vasileios Lampos,26,255.0,0.6152882190001344,393.0,0.22561111111111112,0.2082213350203332,0.08000000000000002,0.06388888888888888,0.03756688397980126,56.40277777777778,0.9069790572590468,4.0,0.6388888888888888,0.7513376795960253,"Department of Computer Science, University College London"
Ying Xie,6,704.0,0.42786006254843467,776.0,0.04832,0.20085594752190838,0.08333333333333334,0.05600000000000001,0.03935078169319298,12.08,0.993462557268048,4.166666666666667,0.56,0.7870156338638594,
J. Plu,11,542.0,0.49040232510236614,624.0,0.1596056338028169,0.18881726574646734,0.0835294117647059,0.029577464788732397,0.028872548999643585,39.901408450704224,0.9503843756940992,4.176470588235294,0.29577464788732394,0.5774509799928716,
Yige Xu,6,704.0,0.706613723677238,166.0,0.4,0.1780422951058092,0.02857142857142857,0.05,0.05,300.5,0.9488131148903384,1.4285714285714286,0.5,1.0,Nanyang Technological University
Hakime Öztürk,8,635.0,0.6935499331738286,192.0,0.4,0.1754691250930205,0.02444444444444445,0.06363636363636364,0.03,151.0909090909091,0.94268071481726,1.2222222222222223,0.6363636363636364,0.6,
J. Pei,92,19.0,0.9210893036649338,9.0,0.4,0.22263721527030655,0.2,0.049342105263157895,0.049109983131469394,107.34868421052632,0.8436412301160374,19.0,0.4934210526315789,0.9821996626293878,
T. M. Herr,7,669.0,0.3890283269576743,862.0,0.10149999999999999,0.18569580417394638,0.01230769230769231,0.05625,0.03327483047603561,25.375,0.9754045952796936,0.6153846153846154,0.5625,0.6654966095207122,
Yi Zhu,18,385.0,0.7187283622441532,139.0,0.34041025641025646,0.1973278511233099,0.06,0.0717948717948718,0.04919538291571497,85.1025641025641,0.9304448635617708,3.0,0.717948717948718,0.9839076583142994,
Leila Wehbe,17,405.0,0.4680515282056319,673.0,0.09851612903225807,0.18683571990399434,0.08857142857142858,0.06290322580645162,0.03122502489149928,24.629032258064516,0.8704898280228248,4.428571428571429,0.6290322580645161,0.6245004978299856,Carnegie Mellon University
R. Aharonov,32,194.0,0.6455911119320046,310.0,0.30711578947368423,0.21080035013113818,0.06785714285714287,0.023157894736842106,0.03665993473319723,76.77894736842106,0.8874305721779325,3.392857142857143,0.23157894736842105,0.7331986946639446,
Osman Guzide,5,764.0,0.3264958422783381,977.0,0.023703703703703703,0.13514637622061115,0.020769230769230772,0.1,0.046876531584792505,5.925925925925926,0.6865507212606353,1.0384615384615385,1.037037037037037,0.93753063169585,
Zhuosheng Zhang,30,209.0,0.6318032669856184,355.0,0.17800000000000002,0.1730745250426992,0.2,0.03942307692307692,0.041305665019842314,44.5,0.8004258573868527,13.0,0.3942307692307692,0.8261133003968463,Shanghai Jiao Tong University
M. Radeos,15,437.0,0.3250163601135434,980.0,0.05193103448275863,0.17458427003613314,0.023673469387755105,0.04482758620689656,0.03,12.982758620689657,0.8947672573493324,1.183673469387755,0.4482758620689655,0.6,
Erik W. Kuiler,5,764.0,0.2527965710035408,992.0,0.027578947368421054,0.07146762363511973,0.02375,0.1,0.03,6.894736842105263,0.3912435636292556,1.1875,1.7894736842105263,0.6,
Ting Liu,73,33.0,0.7383370037591555,113.0,0.2173129102844639,0.21684632778550506,0.2,0.05995623632385121,0.044221529365335334,54.328227571115974,0.8105504444886005,19.869565217391305,0.5995623632385121,0.8844305873067067,
K. Meichanetzidis,13,473.0,0.3823190711055908,883.0,0.05448888888888889,0.1707599725123419,0.08181818181818182,0.057777777777777775,0.01747425010840047,13.622222222222222,0.847199842927668,4.090909090909091,0.5777777777777777,0.3494850021680094,
Chunting Zhou,25,266.0,0.7123255746703783,153.0,0.4,0.17149456243260353,0.065,0.046153846153846156,0.029677166083928615,116.76923076923076,0.8685403567577346,3.25,0.46153846153846156,0.5935433216785723,Carnegie Mellon University
S. Sangeetha,12,509.0,0.4726226673162214,665.0,0.0797948717948718,0.21686162921277208,0.052000000000000005,0.08461538461538462,0.03935078169319298,19.94871794871795,0.9906378812158404,2.6,0.8461538461538461,0.7870156338638594,"National Institute of Technology, Tiruchirappalli"
Subhi R. M. Zeebaree,34,164.0,0.6053976926401754,412.0,0.10640625,0.23886889364053193,0.2,0.03125,0.028872548999643578,26.6015625,0.9363936779458968,12.8,0.3125,0.5774509799928715,
E. Klang,28,232.0,0.5630081187626252,486.0,0.06441212121212121,0.23566720198755825,0.2,0.045454545454545456,0.01747425010840047,16.1030303030303,0.9180982970717616,16.5,0.45454545454545453,0.3494850021680094,
Jingbo Xia,11,542.0,0.43301057994225295,763.0,0.056072727272727274,0.21476366426794946,0.040740740740740744,0.08363636363636363,0.037797084024471864,14.018181818181818,0.97007808153114,2.037037037037037,0.8363636363636363,0.7559416804894372,Huazhong Agricultural Univ
Iz Beltagy,29,218.0,0.7313395493551205,125.0,0.4,0.17732782114579176,0.07692307692307693,0.05,0.027088651286251875,303.28,0.8590161208330959,3.8461538461538463,0.5,0.5417730257250375,Allen Institute for Artificial Intelligence (AI2)
Michael Tin Chung Poon,1,945.0,0.4515,713.0,0.4,0.0015,0.020000000000000004,0.0,0.03,129.0,0.0,1.0,0.0,0.6,
Chenguang Wang,18,385.0,0.5504530851422508,518.0,0.1750967741935484,0.18971864799325894,0.062,0.07741935483870968,0.046218308116733775,43.774193548387096,0.9212494171043368,3.1,0.7741935483870968,0.9243661623346755,Washington University
P. Kantor,27,244.0,0.6017226273766557,417.0,0.19419289340101523,0.20852938874991347,0.06253968253968255,0.09086294416243655,0.04559771852360797,48.54822335025381,0.8830250785709343,3.126984126984127,0.9086294416243654,0.9119543704721593,
Jacob Eisenstein,53,77.0,0.7624514241762333,83.0,0.28373809523809523,0.21995550251785628,0.1344,0.08571428571428572,0.03864354070599604,70.93452380952381,0.828317157244893,6.72,0.8571428571428571,0.7728708141199209,
Stefano Mangini,9,599.0,0.4222801160173684,792.0,0.10266666666666667,0.18440756701772482,0.048,0.05833333333333334,0.028872548999643578,25.666666666666668,0.9766146686727132,2.4,0.5833333333333334,0.5774509799928715,
M. Dras,34,164.0,0.5000812170288528,605.0,0.0743905325443787,0.22770201011765745,0.09657142857142857,0.06035502958579882,0.04106221620958927,18.597633136094675,0.8725829149580427,4.828571428571428,0.6035502958579881,0.8212443241917853,
Eliav Buchnik,8,635.0,0.4103794358986649,822.0,0.0936842105263158,0.188852554211317,0.038000000000000006,0.04736842105263158,0.042474250108400474,23.42105263157895,0.9763003097789544,1.9,0.47368421052631576,0.8494850021680094,
